donation_kind_eoy
"$300
GiveWell
NA
NA
NA
NA
NA
NA
thousands
0
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
FALSE
FALSE
NA
NA
FALSE
I donate less than I would like to due to financial constraints
NA
NA
NA
FALSE
NA
NA
NA
I donate less than I would like to due to financial constraints
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
30<89><e2><c2>
NA
10000
NA
FALSE
NA
0
NA
NA
NA
NA
15000
FALSE
NA
1000
I donate less than I would like to due to financial constraints
NA
NA
NA
750
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
FALSE
NA
0
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
I donate exactly as much as I would like to
NA
NA
NA
FALSE
500
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
I donate exactly as much as I would like to
NA
NA
I donate exactly as much as I would like to
NA
NA
FALSE
$100
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
1000
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
20000
NA
1000 GBP
NA
0
1912
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
GiveWell
NA
NA
NA
FALSE
NA
GiveWell
0
NA
FALSE
NA
NA
NA
FALSE
100
0
FALSE
mostly I donated here
1000
NA
I donate more than I would like to
0
"4
0
NA
NA
6000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
8276.56
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
FALSE
NA
FALSE
NA
NA
NA
0
I donate less than I would like to due to financial constraints
NA
FALSE
NA
NA
NA
NA
NA
NA
70000
NA
NA
NA
NA
I donate exactly as much as I would like to
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
GiveWell
NA
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
TRUE
NA
NA
NA
NA
60000
40
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
"<e5><a3>20
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
GiveWell
NA
250 USD
NA
NA
FALSE
NA
30000
NA
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
NA
NA
NA
NA
NA
3000
12000
NA
NA
NA
NA
FALSE
NA
NA
GiveWell
NA
NA
NA
NA
NA
1000
130000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
TRUE
NA
700<89><e2><c2>
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
6000
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
FALSE
GiveWell
NA
NA
GiveWell
<e5><a3>2000
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
NA
NA
NA
3000
NA
2000
NA
NA
NA
2400
NA
NA
NA
NA
3000
NA
FALSE
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
GiveWell
NA
NA
NA
I donate exactly as much as I would like to
NA
NA
FALSE
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
No idea.
NA
10000
NA
NA
NA
FALSE
NA
NA
NA
FALSE
NA
NA
GiveWell
600
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
6000
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
<e5><a3>98 (only started donating last year)
NA
FALSE
NA
NA
NA
480
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
GiveWell
NA
$800
FALSE
200
NA
I donate less than I would like to due to financial constraints
5000 SEK
 good question. 50000 Euros?"
NA
NA
NA
FALSE
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
<e5><a3>3980
NA
NA
NA
NA
NA
2000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
Family reasons + my income is too low
NA
NA
FALSE
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
<e5><a3>50
50
NA
NA
FALSE
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
FALSE
FALSE
NA
NA
NA
80
NA
NA
NA
FALSE
NA
NA
NA
I donate more than I would like to
NA
<e5><a3>360
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
FALSE
NA
NA
NA
0
NA
NA
NA
NA
FALSE
NA
NA
0
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
"I would have donated more
FALSE
NA
NA
NA
NA
0
NA
I donate less than I would like to due to financial constraints
NA
FALSE
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
FALSE
FALSE
0
NA
GiveWell
NA
NA
FALSE
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
2000
NA
NA
FALSE
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
NA
NA
NA
$85
FALSE
160
NA
NA
FALSE
FALSE
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
000"
NA
NA
I donate exactly as much as I would like to
I donate less than I would like to due to financial constraints
0
0
NA
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
NA
0
"$1
TRUE
GiveWell
"I owe my parents back a lot of tuition money and even though I<89>۪m not paying interest
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
300<89><e2><c2>
I donate less than I would like to due to financial constraints
I donate less than I would like to (please specify why)
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
I donate less than I would like to due to financial constraints
FALSE
9000
NA
NA
0
10
FALSE
NA
NA
FALSE
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate exactly as much as I would like to
NA
NA
~2000
NA
NA
NA
FALSE
NA
NA
<e5><a3>2300
FALSE
000 matched by Facebook on GivingTuesday)"
NA
NA
NA
NA
NA
FALSE
NA
NA
FALSE
NA
NA
0
NA
NA
NA
NA
FALSE
NA
0
NA
NA
NA
150000
NA
5000  Reais
NA
GiveWell
NA
NA
NA
NA
NA
FALSE
NA
0
NA
500
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
1700
NA
GiveWell
0
NA
500
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
I donate less than I would like to (please specify why)
NA
NA
NA
75
NA
NA
FALSE
NA
NA
1000
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
300
NA
NA
NA
GiveWell
FALSE
NA
NA
NA
2000
NA
NA
GiveWell
NA
NA
NA
NA
NA
0
NA
NA
GiveWell
NA
NA
NA
NA
NA
GiveWell
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
130000
NA
NA
FALSE
NA
FALSE
NA
NA
NA
500
NA
NA
NA
NA
NA
NA
NA
600
NA
NA
NA
NA
GiveWell
NA
NA
I donate less than I would like to (please specify why)
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
FALSE
8500
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
0
NA
NA
NA
NA
NA
NA
2000
<e5><a3>0
NA
NA
NA
<e5><a3>1000
NA
I donate exactly as much as I would like to
NA
NA
NA
NA
NA
NA
500 HKD"
0
NA
NA
NA
NA
NA
NA
NA
NA
130
NA
NA
NA
NA
NA
NA
000"
NA
NA
NA
130000
1000
NA
12000
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
10000
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
420
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
"Phase of my life: bought a house
NA
NA
NA
NA
NA
3000
NA
13000
NA
NA
NA
120
NA
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
$150
NA
NA
TRUE
NA
NA
FALSE
600
NA
NA
GiveWell
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
FALSE
NA
4000
NA
NA
NA
NA
Irregular income due to being self employed
NA
NA
NA
NA
500
NA
GiveWell
NA
NA
NA
675 dollars
FALSE
NA
0
NA
NA
5000
I donate less than I would like to (please specify why)
NA
FALSE
0
NA
NA
NA
NA
NA
NA
30000 SEK
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
I donate exactly as much as I would like to
NA
NA
FALSE
I donate exactly as much as I would like to
NA
NA
NA
0
$35 US Dollars
2000
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
0
NA
NA
000"
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
700 usd
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
6000
FALSE
NA
NA
NA
NA
NA
NA
NA
$500
NA
NA
1200
NA
NA
NA
NA
3000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
900<89><e2><c2>
0
NA
82000 CHF
200
GiveWell
10000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to (please specify why)
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
FALSE
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1000
NA
NA
NA
75
30000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
<e5><a3>150
NA
200
NA
NA
NA
NA
NA
1330
I donate less than I would like to due to financial constraints
NA
NA
50
2000 CHF
400"
NA
NA
NA
NA
NA
000"
NA
NA
NA
NA
NA
NA
 over 50% of my net income every year since I started work."
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
100
"Selfishness
"3
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
GiveWell
NA
NA
FALSE
NA
NA
NA
FALSE
I donate less than I would like to due to financial constraints
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
I donate less than I would like to due to financial constraints
NA
0
NA
NA
NA
NA
NA
NA
GiveWell
NA
GiveWell
NA
GiveWell
NA
NA
GiveWell
NA
NA
NA
17800
4000
0
NA
I donate exactly as much as I would like to
NA
NA
NA
NA
NA
NA
NA
100%
NA
NA
NA
0
NA
NA
0
NA
NA
NA
FALSE
NA
NA
NA
I would love to donate billions of dollars
GiveWell
NA
NA
1000
NA
FALSE
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
dont know
NA
NA
NA
NA
0
NA
NA
0
1000
I donate exactly as much as I would like to
NA
NA
NA
NA
NA
NA
NA
NA
800
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
I donate less than I would like to due to financial constraints
NA
NA
NA
NA
NA
I donate more than I would like to
0
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
125000
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
45000
NA
NA
NA
0
I donate exactly as much as I would like to
NA
NA
NA
NA
NA
NA
"30
NA
NA
6000
13000
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
"<e5><a3>4
NA
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
FALSE
NA
NA
NA
NA
NA
GiveWell
GiveWell
NA
NA
NA
NA
NA
NA
0
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
1000
"$2
NA
FALSE
NA
FALSE
NA
NA
I donate less than I would like to due to financial constraints
NA
$120.15
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
FALSE
NA
NA
"$2
NA
NA
14000
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
600
NA
NA
NA
NA
NA
NA
NA
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
600
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
GiveWell
NA
NA
NA
NA
NA
I donate less than I would like to due to financial constraints
1000
NA
14000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
100
NA
NA
1950
NA
3000
20
NA
GiveWell
NA
NA
I donate less than I would like to due to financial constraints
2000
NA
I donate exactly as much as I would like to
NA
NA
NA
FALSE
NA
NA
NA
FALSE
NA
FALSE
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
GiveWell
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
